ID02391,Shift_JIS,./original/extracted/00_GMV/ID02391,cpks/00_GMV/ID02391
ID02392,Shift_JIS,./original/extracted/00_GMV/ID02392,cpks/00_GMV/ID02392
ID02393,Shift_JIS,./original/extracted/00_GMV/ID02393,cpks/00_GMV/ID02393
ID02394,Shift_JIS,./original/extracted/00_GMV/ID02394,cpks/00_GMV/ID02394
ID02395,Shift_JIS,./original/extracted/00_GMV/ID02395,cpks/00_GMV/ID02395
ID02396,Shift_JIS,./original/extracted/00_GMV/ID02396,cpks/00_GMV/ID02396
ID02397,Shift_JIS,./original/extracted/00_GMV/ID02397,cpks/00_GMV/ID02397
ID02398,Shift_JIS,./original/extracted/00_GMV/ID02398,cpks/00_GMV/ID02398
ID02399,Shift_JIS,./original/extracted/00_GMV/ID02399,cpks/00_GMV/ID02399
ID02400,Shift_JIS,./original/extracted/00_GMV/ID02400,cpks/00_GMV/ID02400
ID02401,Shift_JIS,./original/extracted/00_GMV/ID02401,cpks/00_GMV/ID02401
ID02402,Shift_JIS,./original/extracted/00_GMV/ID02402,cpks/00_GMV/ID02402
ID02403,Shift_JIS,./original/extracted/00_GMV/ID02403,cpks/00_GMV/ID02403
ID02404,Shift_JIS,./original/extracted/00_GMV/ID02404,cpks/00_GMV/ID02404
ID02405,Shift_JIS,./original/extracted/00_GMV/ID02405,cpks/00_GMV/ID02405
ID02406,Shift_JIS,./original/extracted/00_GMV/ID02406,cpks/00_GMV/ID02406
ID02407,Shift_JIS,./original/extracted/00_GMV/ID02407,cpks/00_GMV/ID02407
ID02408,Shift_JIS,./original/extracted/00_GMV/ID02408,cpks/00_GMV/ID02408
ID02409,Shift_JIS,./original/extracted/00_GMV/ID02409,cpks/00_GMV/ID02409
ID02410,Shift_JIS,./original/extracted/00_GMV/ID02410,cpks/00_GMV/ID02410
ID02411,Shift_JIS,./original/extracted/00_GMV/ID02411,cpks/00_GMV/ID02411
ID02412,Shift_JIS,./original/extracted/00_GMV/ID02412,cpks/00_GMV/ID02412
ID02413,Shift_JIS,./original/extracted/00_GMV/ID02413,cpks/00_GMV/ID02413
ID02414,Shift_JIS,./original/extracted/00_GMV/ID02414,cpks/00_GMV/ID02414
ID02415,Shift_JIS,./original/extracted/00_GMV/ID02415,cpks/00_GMV/ID02415
ID02416,Shift_JIS,./original/extracted/00_GMV/ID02416,cpks/00_GMV/ID02416
ID02417,Shift_JIS,./original/extracted/00_GMV/ID02417,cpks/00_GMV/ID02417
ID02418,Shift_JIS,./original/extracted/00_GMV/ID02418,cpks/00_GMV/ID02418
ID02419,Shift_JIS,./original/extracted/00_GMV/ID02419,cpks/00_GMV/ID02419
ID02420,Shift_JIS,./original/extracted/00_GMV/ID02420,cpks/00_GMV/ID02420
ID02421,Shift_JIS,./original/extracted/00_GMV/ID02421,cpks/00_GMV/ID02421
ID02422,Shift_JIS,./original/extracted/00_GMV/ID02422,cpks/00_GMV/ID02422
ID02423,Shift_JIS,./original/extracted/00_GMV/ID02423,cpks/00_GMV/ID02423
ID02424,Shift_JIS,./original/extracted/00_GMV/ID02424,cpks/00_GMV/ID02424
ID02425,Shift_JIS,./original/extracted/00_GMV/ID02425,cpks/00_GMV/ID02425
ID02426,Shift_JIS,./original/extracted/00_GMV/ID02426,cpks/00_GMV/ID02426
ID02427,Shift_JIS,./original/extracted/00_GMV/ID02427,cpks/00_GMV/ID02427
ID02428,Shift_JIS,./original/extracted/00_GMV/ID02428,cpks/00_GMV/ID02428
ID02429,Shift_JIS,./original/extracted/00_GMV/ID02429,cpks/00_GMV/ID02429
ID02430,Shift_JIS,./original/extracted/00_GMV/ID02430,cpks/00_GMV/ID02430
ID02431,Shift_JIS,./original/extracted/00_GMV/ID02431,cpks/00_GMV/ID02431
ID02433,Shift_JIS,./original/extracted/00_GMV/ID02433,cpks/00_GMV/ID02433
ID02434,Shift_JIS,./original/extracted/00_GMV/ID02434,cpks/00_GMV/ID02434
ID02435,Shift_JIS,./original/extracted/00_GMV/ID02435,cpks/00_GMV/ID02435
ID02436,Shift_JIS,./original/extracted/00_GMV/ID02436,cpks/00_GMV/ID02436
ID02438,Shift_JIS,./original/extracted/00_GMV/ID02438,cpks/00_GMV/ID02438
ID02439,Shift_JIS,./original/extracted/00_GMV/ID02439,cpks/00_GMV/ID02439
ID02440,Shift_JIS,./original/extracted/00_GMV/ID02440,cpks/00_GMV/ID02440
ID02441,Shift_JIS,./original/extracted/00_GMV/ID02441,cpks/00_GMV/ID02441
ID02442,Shift_JIS,./original/extracted/00_GMV/ID02442,cpks/00_GMV/ID02442
ID02444,Shift_JIS,./original/extracted/00_GMV/ID02444,cpks/00_GMV/ID02444
ID02445,Shift_JIS,./original/extracted/00_GMV/ID02445,cpks/00_GMV/ID02445
ID02446,Shift_JIS,./original/extracted/00_GMV/ID02446,cpks/00_GMV/ID02446
ID02447,Shift_JIS,./original/extracted/00_GMV/ID02447,cpks/00_GMV/ID02447
ID02448,Shift_JIS,./original/extracted/00_GMV/ID02448,cpks/00_GMV/ID02448
ID02449,Shift_JIS,./original/extracted/00_GMV/ID02449,cpks/00_GMV/ID02449
ID02450,Shift_JIS,./original/extracted/00_GMV/ID02450,cpks/00_GMV/ID02450
ID02451,Shift_JIS,./original/extracted/00_GMV/ID02451,cpks/00_GMV/ID02451
ID02452,Shift_JIS,./original/extracted/00_GMV/ID02452,cpks/00_GMV/ID02452
ID02453,Shift_JIS,./original/extracted/00_GMV/ID02453,cpks/00_GMV/ID02453
ID02454,Shift_JIS,./original/extracted/00_GMV/ID02454,cpks/00_GMV/ID02454
ID02455,Shift_JIS,./original/extracted/00_GMV/ID02455,cpks/00_GMV/ID02455
ID02456,Shift_JIS,./original/extracted/00_GMV/ID02456,cpks/00_GMV/ID02456
ID02457,Shift_JIS,./original/extracted/00_GMV/ID02457,cpks/00_GMV/ID02457
ID02458,Shift_JIS,./original/extracted/00_GMV/ID02458,cpks/00_GMV/ID02458
ID02459,Shift_JIS,./original/extracted/00_GMV/ID02459,cpks/00_GMV/ID02459
ID02460,Shift_JIS,./original/extracted/00_GMV/ID02460,cpks/00_GMV/ID02460
ID02461,Shift_JIS,./original/extracted/00_GMV/ID02461,cpks/00_GMV/ID02461
ID02462,Shift_JIS,./original/extracted/00_GMV/ID02462,cpks/00_GMV/ID02462
ID02463,Shift_JIS,./original/extracted/00_GMV/ID02463,cpks/00_GMV/ID02463
ID02464,Shift_JIS,./original/extracted/00_GMV/ID02464,cpks/00_GMV/ID02464
ID02465,Shift_JIS,./original/extracted/00_GMV/ID02465,cpks/00_GMV/ID02465
ID02466,Shift_JIS,./original/extracted/00_GMV/ID02466,cpks/00_GMV/ID02466
ID02467,Shift_JIS,./original/extracted/00_GMV/ID02467,cpks/00_GMV/ID02467
ID02468,Shift_JIS,./original/extracted/00_GMV/ID02468,cpks/00_GMV/ID02468
ID02469,Shift_JIS,./original/extracted/00_GMV/ID02469,cpks/00_GMV/ID02469
ID02470,Shift_JIS,./original/extracted/00_GMV/ID02470,cpks/00_GMV/ID02470
ID02471,Shift_JIS,./original/extracted/00_GMV/ID02471,cpks/00_GMV/ID02471
ID02472,Shift_JIS,./original/extracted/00_GMV/ID02472,cpks/00_GMV/ID02472
ID02473,Shift_JIS,./original/extracted/00_GMV/ID02473,cpks/00_GMV/ID02473
ID02474,Shift_JIS,./original/extracted/00_GMV/ID02474,cpks/00_GMV/ID02474
ID02475,Shift_JIS,./original/extracted/00_GMV/ID02475,cpks/00_GMV/ID02475
ID02476,Shift_JIS,./original/extracted/00_GMV/ID02476,cpks/00_GMV/ID02476
ID02477,Shift_JIS,./original/extracted/00_GMV/ID02477,cpks/00_GMV/ID02477
ID02478,Shift_JIS,./original/extracted/00_GMV/ID02478,cpks/00_GMV/ID02478
ID02479,Shift_JIS,./original/extracted/00_GMV/ID02479,cpks/00_GMV/ID02479
ID02480,Shift_JIS,./original/extracted/00_GMV/ID02480,cpks/00_GMV/ID02480
ID02481,Shift_JIS,./original/extracted/00_GMV/ID02481,cpks/00_GMV/ID02481
ID02482,Shift_JIS,./original/extracted/00_GMV/ID02482,cpks/00_GMV/ID02482
ID02483,Shift_JIS,./original/extracted/00_GMV/ID02483,cpks/00_GMV/ID02483
ID02484,Shift_JIS,./original/extracted/00_GMV/ID02484,cpks/00_GMV/ID02484
ID02485,Shift_JIS,./original/extracted/00_GMV/ID02485,cpks/00_GMV/ID02485
ID02486,Shift_JIS,./original/extracted/00_GMV/ID02486,cpks/00_GMV/ID02486
ID02487,Shift_JIS,./original/extracted/00_GMV/ID02487,cpks/00_GMV/ID02487
ID02488,Shift_JIS,./original/extracted/00_GMV/ID02488,cpks/00_GMV/ID02488
ID02489,Shift_JIS,./original/extracted/00_GMV/ID02489,cpks/00_GMV/ID02489
ID02490,Shift_JIS,./original/extracted/00_GMV/ID02490,cpks/00_GMV/ID02490
ID02491,Shift_JIS,./original/extracted/00_GMV/ID02491,cpks/00_GMV/ID02491
ID02492,Shift_JIS,./original/extracted/00_GMV/ID02492,cpks/00_GMV/ID02492
ID02493,Shift_JIS,./original/extracted/00_GMV/ID02493,cpks/00_GMV/ID02493
ID02494,Shift_JIS,./original/extracted/00_GMV/ID02494,cpks/00_GMV/ID02494
ID02495,Shift_JIS,./original/extracted/00_GMV/ID02495,cpks/00_GMV/ID02495
ID02496,Shift_JIS,./original/extracted/00_GMV/ID02496,cpks/00_GMV/ID02496
ID02497,Shift_JIS,./original/extracted/00_GMV/ID02497,cpks/00_GMV/ID02497
ID02498,Shift_JIS,./original/extracted/00_GMV/ID02498,cpks/00_GMV/ID02498
ID02499,Shift_JIS,./original/extracted/00_GMV/ID02499,cpks/00_GMV/ID02499
ID02500,Shift_JIS,./original/extracted/00_GMV/ID02500,cpks/00_GMV/ID02500
ID02501,Shift_JIS,./original/extracted/00_GMV/ID02501,cpks/00_GMV/ID02501
ID02502,Shift_JIS,./original/extracted/00_GMV/ID02502,cpks/00_GMV/ID02502
ID02503,Shift_JIS,./original/extracted/00_GMV/ID02503,cpks/00_GMV/ID02503
ID02504,Shift_JIS,./original/extracted/00_GMV/ID02504,cpks/00_GMV/ID02504
ID02505,Shift_JIS,./original/extracted/00_GMV/ID02505,cpks/00_GMV/ID02505
ID02506,Shift_JIS,./original/extracted/00_GMV/ID02506,cpks/00_GMV/ID02506
ID02507,Shift_JIS,./original/extracted/00_GMV/ID02507,cpks/00_GMV/ID02507
ID02508,Shift_JIS,./original/extracted/00_GMV/ID02508,cpks/00_GMV/ID02508
ID02509,Shift_JIS,./original/extracted/00_GMV/ID02509,cpks/00_GMV/ID02509
ID02510,Shift_JIS,./original/extracted/00_GMV/ID02510,cpks/00_GMV/ID02510
ID02511,Shift_JIS,./original/extracted/00_GMV/ID02511,cpks/00_GMV/ID02511
ID02512,Shift_JIS,./original/extracted/00_GMV/ID02512,cpks/00_GMV/ID02512
ID02513,Shift_JIS,./original/extracted/00_GMV/ID02513,cpks/00_GMV/ID02513
ID02514,Shift_JIS,./original/extracted/00_GMV/ID02514,cpks/00_GMV/ID02514
ID02515,Shift_JIS,./original/extracted/00_GMV/ID02515,cpks/00_GMV/ID02515
ID02516,Shift_JIS,./original/extracted/00_GMV/ID02516,cpks/00_GMV/ID02516
ID02517,Shift_JIS,./original/extracted/00_GMV/ID02517,cpks/00_GMV/ID02517
ID02518,Shift_JIS,./original/extracted/00_GMV/ID02518,cpks/00_GMV/ID02518
ID02519,Shift_JIS,./original/extracted/00_GMV/ID02519,cpks/00_GMV/ID02519
ID02520,Shift_JIS,./original/extracted/00_GMV/ID02520,cpks/00_GMV/ID02520
ID02521,Shift_JIS,./original/extracted/00_GMV/ID02521,cpks/00_GMV/ID02521
ID02522,Shift_JIS,./original/extracted/00_GMV/ID02522,cpks/00_GMV/ID02522
ID02523,Shift_JIS,./original/extracted/00_GMV/ID02523,cpks/00_GMV/ID02523
ID02524,Shift_JIS,./original/extracted/00_GMV/ID02524,cpks/00_GMV/ID02524
ID02525,Shift_JIS,./original/extracted/00_GMV/ID02525,cpks/00_GMV/ID02525
ID02526,Shift_JIS,./original/extracted/00_GMV/ID02526,cpks/00_GMV/ID02526
ID02527,Shift_JIS,./original/extracted/00_GMV/ID02527,cpks/00_GMV/ID02527
ID02528,Shift_JIS,./original/extracted/00_GMV/ID02528,cpks/00_GMV/ID02528
ID02529,Shift_JIS,./original/extracted/00_GMV/ID02529,cpks/00_GMV/ID02529
ID02530,Shift_JIS,./original/extracted/00_GMV/ID02530,cpks/00_GMV/ID02530
ID02531,Shift_JIS,./original/extracted/00_GMV/ID02531,cpks/00_GMV/ID02531
ID02532,Shift_JIS,./original/extracted/00_GMV/ID02532,cpks/00_GMV/ID02532
ID02533,Shift_JIS,./original/extracted/00_GMV/ID02533,cpks/00_GMV/ID02533
ID02534,Shift_JIS,./original/extracted/00_GMV/ID02534,cpks/00_GMV/ID02534
ID02535,Shift_JIS,./original/extracted/00_GMV/ID02535,cpks/00_GMV/ID02535
ID02536,Shift_JIS,./original/extracted/00_GMV/ID02536,cpks/00_GMV/ID02536
ID02537,Shift_JIS,./original/extracted/00_GMV/ID02537,cpks/00_GMV/ID02537
ID02538,Shift_JIS,./original/extracted/00_GMV/ID02538,cpks/00_GMV/ID02538
ID02539,Shift_JIS,./original/extracted/00_GMV/ID02539,cpks/00_GMV/ID02539
ID02540,Shift_JIS,./original/extracted/00_GMV/ID02540,cpks/00_GMV/ID02540
ID02541,Shift_JIS,./original/extracted/00_GMV/ID02541,cpks/00_GMV/ID02541
ID02542,Shift_JIS,./original/extracted/00_GMV/ID02542,cpks/00_GMV/ID02542
ID02543,Shift_JIS,./original/extracted/00_GMV/ID02543,cpks/00_GMV/ID02543
ID02544,Shift_JIS,./original/extracted/00_GMV/ID02544,cpks/00_GMV/ID02544
ID02545,Shift_JIS,./original/extracted/00_GMV/ID02545,cpks/00_GMV/ID02545
ID02546,Shift_JIS,./original/extracted/00_GMV/ID02546,cpks/00_GMV/ID02546
ID02547,Shift_JIS,./original/extracted/00_GMV/ID02547,cpks/00_GMV/ID02547
ID02548,Shift_JIS,./original/extracted/00_GMV/ID02548,cpks/00_GMV/ID02548
ID02549,Shift_JIS,./original/extracted/00_GMV/ID02549,cpks/00_GMV/ID02549
ID02550,Shift_JIS,./original/extracted/00_GMV/ID02550,cpks/00_GMV/ID02550
ID02551,Shift_JIS,./original/extracted/00_GMV/ID02551,cpks/00_GMV/ID02551
ID02553,Shift_JIS,./original/extracted/00_GMV/ID02553,cpks/00_GMV/ID02553
ID02554,Shift_JIS,./original/extracted/00_GMV/ID02554,cpks/00_GMV/ID02554
ID02555,Shift_JIS,./original/extracted/00_GMV/ID02555,cpks/00_GMV/ID02555
ID02556,Shift_JIS,./original/extracted/00_GMV/ID02556,cpks/00_GMV/ID02556
ID02557,Shift_JIS,./original/extracted/00_GMV/ID02557,cpks/00_GMV/ID02557
ID02558,Shift_JIS,./original/extracted/00_GMV/ID02558,cpks/00_GMV/ID02558
ID02559,Shift_JIS,./original/extracted/00_GMV/ID02559,cpks/00_GMV/ID02559
ID02560,Shift_JIS,./original/extracted/00_GMV/ID02560,cpks/00_GMV/ID02560
ID02561,Shift_JIS,./original/extracted/00_GMV/ID02561,cpks/00_GMV/ID02561
ID02562,Shift_JIS,./original/extracted/00_GMV/ID02562,cpks/00_GMV/ID02562
ID02563,Shift_JIS,./original/extracted/00_GMV/ID02563,cpks/00_GMV/ID02563
ID02570,Shift_JIS,./original/extracted/00_GMV/ID02570,cpks/00_GMV/ID02570
ID02571,Shift_JIS,./original/extracted/00_GMV/ID02571,cpks/00_GMV/ID02571
ID02572,Shift_JIS,./original/extracted/00_GMV/ID02572,cpks/00_GMV/ID02572
ID02573,Shift_JIS,./original/extracted/00_GMV/ID02573,cpks/00_GMV/ID02573
ID02574,Shift_JIS,./original/extracted/00_GMV/ID02574,cpks/00_GMV/ID02574
ID02575,Shift_JIS,./original/extracted/00_GMV/ID02575,cpks/00_GMV/ID02575
ID02577,Shift_JIS,./original/extracted/00_GMV/ID02577,cpks/00_GMV/ID02577
ID02578,Shift_JIS,./original/extracted/00_GMV/ID02578,cpks/00_GMV/ID02578
ID02579,Shift_JIS,./original/extracted/00_GMV/ID02579,cpks/00_GMV/ID02579
ID02580,Shift_JIS,./original/extracted/00_GMV/ID02580,cpks/00_GMV/ID02580
ID02581,Shift_JIS,./original/extracted/00_GMV/ID02581,cpks/00_GMV/ID02581
ID02582,Shift_JIS,./original/extracted/00_GMV/ID02582,cpks/00_GMV/ID02582
ID02583,Shift_JIS,./original/extracted/00_GMV/ID02583,cpks/00_GMV/ID02583
ID02584,Shift_JIS,./original/extracted/00_GMV/ID02584,cpks/00_GMV/ID02584
ID02585,Shift_JIS,./original/extracted/00_GMV/ID02585,cpks/00_GMV/ID02585
ID02586,Shift_JIS,./original/extracted/00_GMV/ID02586,cpks/00_GMV/ID02586
ID02587,Shift_JIS,./original/extracted/00_GMV/ID02587,cpks/00_GMV/ID02587
ID02588,Shift_JIS,./original/extracted/00_GMV/ID02588,cpks/00_GMV/ID02588
ID02589,Shift_JIS,./original/extracted/00_GMV/ID02589,cpks/00_GMV/ID02589
ID02590,Shift_JIS,./original/extracted/00_GMV/ID02590,cpks/00_GMV/ID02590
ID02591,Shift_JIS,./original/extracted/00_GMV/ID02591,cpks/00_GMV/ID02591
ID02592,Shift_JIS,./original/extracted/00_GMV/ID02592,cpks/00_GMV/ID02592
ID02593,Shift_JIS,./original/extracted/00_GMV/ID02593,cpks/00_GMV/ID02593
ID02594,Shift_JIS,./original/extracted/00_GMV/ID02594,cpks/00_GMV/ID02594
ID02595,Shift_JIS,./original/extracted/00_GMV/ID02595,cpks/00_GMV/ID02595
ID02596,Shift_JIS,./original/extracted/00_GMV/ID02596,cpks/00_GMV/ID02596
ID02597,Shift_JIS,./original/extracted/00_GMV/ID02597,cpks/00_GMV/ID02597
ID02598,Shift_JIS,./original/extracted/00_GMV/ID02598,cpks/00_GMV/ID02598
ID02599,Shift_JIS,./original/extracted/00_GMV/ID02599,cpks/00_GMV/ID02599
ID02600,Shift_JIS,./original/extracted/00_GMV/ID02600,cpks/00_GMV/ID02600
ID02601,Shift_JIS,./original/extracted/00_GMV/ID02601,cpks/00_GMV/ID02601
ID02602,Shift_JIS,./original/extracted/00_GMV/ID02602,cpks/00_GMV/ID02602
ID02603,Shift_JIS,./original/extracted/00_GMV/ID02603,cpks/00_GMV/ID02603
ID02604,Shift_JIS,./original/extracted/00_GMV/ID02604,cpks/00_GMV/ID02604
ID02605,Shift_JIS,./original/extracted/00_GMV/ID02605,cpks/00_GMV/ID02605
ID02606,Shift_JIS,./original/extracted/00_GMV/ID02606,cpks/00_GMV/ID02606
ID02607,Shift_JIS,./original/extracted/00_GMV/ID02607,cpks/00_GMV/ID02607
ID02608,Shift_JIS,./original/extracted/00_GMV/ID02608,cpks/00_GMV/ID02608
ID02609,Shift_JIS,./original/extracted/00_GMV/ID02609,cpks/00_GMV/ID02609
ID02610,Shift_JIS,./original/extracted/00_GMV/ID02610,cpks/00_GMV/ID02610
ID02611,Shift_JIS,./original/extracted/00_GMV/ID02611,cpks/00_GMV/ID02611
ID02612,Shift_JIS,./original/extracted/00_GMV/ID02612,cpks/00_GMV/ID02612
ID02613,Shift_JIS,./original/extracted/00_GMV/ID02613,cpks/00_GMV/ID02613
ID02614,Shift_JIS,./original/extracted/00_GMV/ID02614,cpks/00_GMV/ID02614
ID02615,Shift_JIS,./original/extracted/00_GMV/ID02615,cpks/00_GMV/ID02615
ID02616,Shift_JIS,./original/extracted/00_GMV/ID02616,cpks/00_GMV/ID02616
ID02617,Shift_JIS,./original/extracted/00_GMV/ID02617,cpks/00_GMV/ID02617
ID02618,Shift_JIS,./original/extracted/00_GMV/ID02618,cpks/00_GMV/ID02618
ID02619,Shift_JIS,./original/extracted/00_GMV/ID02619,cpks/00_GMV/ID02619
ID02632,Shift_JIS,./original/extracted/00_GMV/ID02632,cpks/00_GMV/ID02632
ID02633,Shift_JIS,./original/extracted/00_GMV/ID02633,cpks/00_GMV/ID02633
ID02634,Shift_JIS,./original/extracted/00_GMV/ID02634,cpks/00_GMV/ID02634
ID02635,Shift_JIS,./original/extracted/00_GMV/ID02635,cpks/00_GMV/ID02635
ID02636,Shift_JIS,./original/extracted/00_GMV/ID02636,cpks/00_GMV/ID02636
ID02637,Shift_JIS,./original/extracted/00_GMV/ID02637,cpks/00_GMV/ID02637
ID02638,Shift_JIS,./original/extracted/00_GMV/ID02638,cpks/00_GMV/ID02638
ID02639,Shift_JIS,./original/extracted/00_GMV/ID02639,cpks/00_GMV/ID02639
ID02640,Shift_JIS,./original/extracted/00_GMV/ID02640,cpks/00_GMV/ID02640
ID02641,Shift_JIS,./original/extracted/00_GMV/ID02641,cpks/00_GMV/ID02641
ID02642,Shift_JIS,./original/extracted/00_GMV/ID02642,cpks/00_GMV/ID02642
ID02643,Shift_JIS,./original/extracted/00_GMV/ID02643,cpks/00_GMV/ID02643
ID02644,Shift_JIS,./original/extracted/00_GMV/ID02644,cpks/00_GMV/ID02644
ID02646,Shift_JIS,./original/extracted/00_GMV/ID02646,cpks/00_GMV/ID02646
ID02647,Shift_JIS,./original/extracted/00_GMV/ID02647,cpks/00_GMV/ID02647
ID02648,Shift_JIS,./original/extracted/00_GMV/ID02648,cpks/00_GMV/ID02648
ID02649,Shift_JIS,./original/extracted/00_GMV/ID02649,cpks/00_GMV/ID02649
ID02650,Shift_JIS,./original/extracted/00_GMV/ID02650,cpks/00_GMV/ID02650
ID02651,Shift_JIS,./original/extracted/00_GMV/ID02651,cpks/00_GMV/ID02651
ID02652,Shift_JIS,./original/extracted/00_GMV/ID02652,cpks/00_GMV/ID02652
ID02653,Shift_JIS,./original/extracted/00_GMV/ID02653,cpks/00_GMV/ID02653
ID02654,Shift_JIS,./original/extracted/00_GMV/ID02654,cpks/00_GMV/ID02654
ID02655,Shift_JIS,./original/extracted/00_GMV/ID02655,cpks/00_GMV/ID02655
ID02656,Shift_JIS,./original/extracted/00_GMV/ID02656,cpks/00_GMV/ID02656
ID02657,Shift_JIS,./original/extracted/00_GMV/ID02657,cpks/00_GMV/ID02657
